SampleType,ceramideName,n_SOP,n_OTHER,mean_SOP,mean_OTHER,CV_SOP,CV_OTHER,p.value
SRM,Cer 18:1;O2/16:0,21,14,0.34132484456758966,0.34945651201657824,11.121979303388551,39.25686077673911,0.7006319730656991
SRM,Cer 18:1;O2/18:0,21,10,0.05565323979973546,0.05457225786196458,8.907189834113035,11.952107954149534,0.6496154541441175
SRM,Cer 18:1;O2/24:0,20,15,2.5492819690051194,2.462483726883825,22.036507696172357,24.74946154743893,0.8046697023692028
SRM,Cer 18:1;O2/24:1,20,11,0.8225533946976283,0.7612523685287513,20.11604871623367,31.58505031234009,0.5205133451195306
hTAG,Cer 18:1;O2/16:0,20,15,0.40576532861666714,0.3872733062665993,13.804349613195551,26.449454205121388,0.6460161345110231
hTAG,Cer 18:1;O2/18:0,20,11,0.06614434112630267,0.06579169999533546,11.904732396760204,18.225468936259624,0.3457842856572314
hTAG,Cer 18:1;O2/24:0,21,15,3.9648351111763067,3.7243867949148477,22.218905731291557,25.52496404146446,0.7318112342168126
hTAG,Cer 18:1;O2/24:1,20,13,1.2075998820665022,1.2165527160065093,19.414818487832246,38.588352836147,0.659794361790394
DB,Cer 18:1;O2/16:0,21,14,0.3064673319685718,0.3062338933179273,12.40284694575253,36.122285319514646,0.7160927474124462
DB,Cer 18:1;O2/18:0,21,11,0.063446669487812,0.06632440153671093,9.993382829075074,20.899230359799915,0.8915960525719238
DB,Cer 18:1;O2/24:0,21,15,2.5044215471820084,2.4315756200481715,22.34840902562316,24.3718063150364,0.6480844282270075
DB,Cer 18:1;O2/24:1,21,12,0.8197220831969722,0.8091064065440551,21.62158166618039,34.11287742547735,0.8742196242710971
YAA,Cer 18:1;O2/16:0,20,14,0.2120681259074711,0.2082694649142553,12.539266318199422,34.45718766962922,0.5372325425390648
YAA,Cer 18:1;O2/18:0,21,13,0.033130600915158674,0.03582691542149062,11.307264573826235,25.290140763020485,0.8103394421086618
YAA,Cer 18:1;O2/24:0,21,14,1.7461118259871005,1.6129287107511117,21.346518093193474,24.191197527045055,0.4181550517608915
YAA,Cer 18:1;O2/24:1,21,12,0.5237608170206149,0.5377274667949108,19.761839290731185,38.887518445168624,0.9639522717078003
